"","Z","Y","sample_count","avg_attempted","std_attempted","avg_attempted_before_support","std_attempted_before_support","avg_support_requested","std_support_requested","avg_completed","std_completed","avg_attempt_count","std_attempt_count","avg_correctness","std_correctness"
"38",TRUE,1,202.5,0.485148514851485,0.298777220927807,0.962707618297629,0.119453458827634,0.0222772277227723,0.249633745518475,0.485148514851485,0.10703212227232,1.45419784591235,1.03747666300241,0.33112582781457,0.426896002008567
"39",TRUE,1,553,0.93158838878017,0.207903988042368,0.913157768388708,0.216437808517191,0.164791258969341,0.368774768615556,0.954908675799087,0.180281220972857,1.31566848236436,0.791442501096284,0.560777728019107,0.489087951859498
"40",FALSE,1,348,0.848071512518252,0.251916917563921,0.996165644171779,0.0436508650440384,0.00995405819295559,0.0698958320214155,0.96358488550162,0.156534813793558,1.22653374233129,0.668423649975863,0.745512820512821,0.439287779499263
"41",FALSE,0,58,0.706896551724138,0.45916096973529,0.982456140350877,0.132453235706504,0.0689655172413793,0.255608593705383,0.931034482758621,0.255608593705383,1.41463414634146,0.865321031643677,0.714285714285714,0.457229956859213
"42",FALSE,1,58,0.706896551724138,0.45916096973529,0.982456140350877,0.132453235706504,0.0689655172413793,0.255608593705383,0.931034482758621,0.255608593705383,1.41463414634146,0.865321031643677,0.714285714285714,0.457229956859213
"43",TRUE,1,145,0.820689655172414,0.384941653537718,1,0,0,0,0.944827586206897,0.22910788169755,1.22689075630252,0.527818901754592,0.782258064516129,0.414385309698334
"44",FALSE,1,221,0.839026915113872,0.323568211405581,0.980889724310777,0.119522426968395,0.060127674258109,0.233758187102271,0.981884057971014,0.0935463582914626,1.12781954887218,0.314958731473592,0.833085808580858,0.337603593099538
"45",FALSE,1,256.5,0.851023150062009,0.309202664596771,0.954681009692193,0.197399637094154,0.0778989251756924,0.269630772773117,0.985169491525424,0.0849151748681186,1.2028384279476,0.59584949280998,0.748484848484849,0.433590977000581
"46",FALSE,1,334,0.934131736526946,0.248423849539045,0.976047904191617,0.153129351526406,0.0239520958083832,0.153129351526406,1,0,1.10897435897436,0.461699892069739,0.867088607594937,0.340017373594338
"47",FALSE,0,385,0.948051948051948,0.22221094848748,1,0,0.0103896103896104,0.101530495706667,0.992207792207792,0.0880433039851605,1.11780821917808,0.529187243745773,0.885558583106267,0.318781236508518
"48",FALSE,0,385,0.948051948051948,0.22221094848748,1,0,0.0103896103896104,0.101530495706667,0.992207792207792,0.0880433039851605,1.11780821917808,0.529187243745773,0.885558583106267,0.318781236508518
"49",FALSE,1,783,0.965442491640096,0.152667331853695,0.97746343219329,0.148487812475434,0.0586481258262695,0.222080803933454,0.999594155844156,0.0142450720574547,1.1583145410507,0.556363785211076,0.829621098455231,0.372976559474326
"50",TRUE,0,797,0.938314350222626,0.22638492995753,0.926315065611702,0.217537045983661,0.107550989518296,0.283291341119128,0.983402391493548,0.122765993645274,1.43409384416703,1.90745324087584,0.698712630629057,0.434198291846991
"51",TRUE,0,564.5,0.957109689145617,0.185346799479647,0.956244069083317,0.204089087940458,0.137344852913715,0.344701956668376,0.99037372240965,0.0970703727072527,1.37901234567901,0.945831559316311,0.670710482455493,0.470838093161051
"52",FALSE,1,328,0.962407483170305,0.172323050753954,0.981754359619319,0.132289200784302,0.0337151783389742,0.178688937116096,0.995341614906832,0.0481111259844318,1.17517683465959,0.613670692779258,0.802231172484337,0.390596947225679
"53",TRUE,1,711.5,0.955238257469754,0.165699073746061,0.994054634315196,0.0750273038366441,0.0582360957329018,0.231093708206944,0.987901574052668,0.09762461525505,1.26250556693685,0.695450972612993,0.760480280387153,0.413275501960617
"54",FALSE,1,1070,0.978504672897196,0.145096359958428,0.95706106870229,0.202816246604945,0.185981308411215,0.389273530802098,0.975700934579439,0.154048041718217,1.34383954154728,0.802849707607072,0.484119345524543,0.499988409500684
"55",FALSE,1,167,0.934131736526946,0.248797700539925,0.974358974358974,0.15857095486057,0.143712574850299,0.351853082390802,0.92814371257485,0.259026497119947,1.37820512820513,0.99250708110222,0.504672897196262,0.502331014967353
"56",TRUE,1,952,0.904411764705882,0.29418026796717,0.989451476793249,0.102216795343,0.0430672268907563,0.203115181014746,0.992647058823529,0.0854783620596729,1.27990708478513,1.00205741408572,0.814302191464821,0.389087065581191
"57",FALSE,1,898,0.970394736842105,0.118203726236951,0.998324396782842,0.0289059506886737,0.0400292789614788,0.188742833767451,1,0,1.33212799265078,1.09936850901246,0.774486741489491,0.394707646928225
"58",TRUE,0,559.5,0.952205882352941,0.147090133983585,0.994725738396624,0.0511083976714999,0.0335096613495698,0.178237487819229,0.996323529411765,0.0427391810298364,1.18486372203329,0.73915864085564,0.874440815358579,0.318758578315791
"59",TRUE,1,434,0.944700460829493,0.228827774218578,0.962703962703963,0.189707493750761,0.0783410138248848,0.269017567400964,0.983870967741935,0.126117149013422,1.32926829268293,1.04020495968866,0.706024096385542,0.456130913275982
"60",FALSE,0,436,0.94954128440367,0.21914099936348,1,0,0.0344036697247706,0.182473080704811,0.995412844036697,0.067650652451992,1.29951690821256,0.945051984146933,0.786057692307692,0.410580355093712
"61",FALSE,1,165,0.951163967611336,0.216261793806043,0.96,0.138443731048635,0.04832995951417,0.205535198637617,0.980769230769231,0.098058067569092,1.22895104895105,0.621318779217952,0.610722610722611,0.399413593081195
"62",FALSE,0,412,0.881426127667237,0.323493665670554,0.996068152031455,0.0441930336206543,0.12904024489061,0.300927560456416,0.918497344017286,0.226722580022408,1.54260869565217,0.935403638671773,0.572702529618956,0.420132049157298
"63",TRUE,0,167,0.934131736526946,0.248797700539925,0.974358974358974,0.15857095486057,0.143712574850299,0.351853082390802,0.92814371257485,0.259026497119947,1.37820512820513,0.99250708110222,0.504672897196262,0.502331014967353
"64",FALSE,1,155,0.270967741935484,0.445900190033757,1,0,0,0,1,0,1.04761904761905,0.215540268704521,0.952380952380952,0.215540268704521
"65",TRUE,1,436,0.94954128440367,0.21914099936348,1,0,0.0344036697247706,0.182473080704811,0.995412844036697,0.067650652451992,1.29951690821256,0.945051984146933,0.786057692307692,0.410580355093712
"66",TRUE,1,1501,0.998667554963358,0.0364905020512344,0.99599733155437,0.0631609721591553,0.0519653564290473,0.222031082206275,0.998667554963358,0.0364905020512344,1.18545697131421,0.545917584740473,0.820559062218215,0.383894226864716
"67",FALSE,1,385,0.948051948051948,0.22221094848748,1,0,0.0103896103896104,0.101530495706667,0.992207792207792,0.0880433039851605,1.11780821917808,0.529187243745773,0.885558583106267,0.318781236508518
"68",FALSE,1,899.5,0.969530672824678,0.136840655656985,0.991973244147157,0.0628616920108513,0.0676872508814539,0.236226142402594,0.999331997327989,0.0182695942231952,1.33709077205709,1.51171255847127,0.784571062740077,0.391366373971266
"69",FALSE,1,278,0.998158379373849,0.0303168501176947,0.93646408839779,0.166680257408676,0.133517495395948,0.221409363494776,0.956013599660009,0.19099089043323,1.53448030712356,1.14732679495133,0.601276796973518,0.490396223961426
"70",FALSE,0,628.5,0.832116788321168,0.265414860407872,0.992276422764228,0.0616865354384738,0.0442011354420114,0.14199711367108,0.998783454987834,0.0246431542363332,1.21168699186992,0.592791142002912,0.812363387978142,0.387486128902676
"71",FALSE,1,17,0.705882352941177,0.469668218313862,1,0,0,0,0.941176470588235,0.242535625036333,1.16666666666667,0.389249472080761,0.769230769230769,0.438529009653515
"72",FALSE,1,278,0.992633517495396,0.0602965315406548,0.991588785046729,0.0643630493465024,0.069060773480663,0.172672829055024,0.954171979033858,0.198971580596962,1.45988497483825,0.991810172640247,0.577972027972028,0.489908842679194
"73",FALSE,1,388,0.940721649484536,0.236449829359191,0.994805194805195,0.0719810881848632,0.0154639175257732,0.123548068822131,0.989690721649485,0.101140305833418,1.1013698630137,0.360285734699181,0.855978260869565,0.351589802428767
"74",TRUE,0,510,1,0,1,0,0.0117647058823529,0.10793117727018,1,0,1.07647058823529,0.401416076559325,0.854945054945055,0.352543850574528
"75",TRUE,0,433.5,0.91620397663326,0.223955349862652,0.961047463175123,0.171628773266864,0.270955035103703,0.44398544645617,0.984409668256605,0.120497326792067,1.80859874864158,1.2149691120595,0.459004127966976,0.498700187826997
"76",TRUE,0,91,0.714285714285714,0.454256762579498,0.936708860759494,0.245041710311276,0.197802197802198,0.400549073697045,0.846153846153846,0.362800126273313,2.06153846153846,2.35767975903299,0.397435897435897,0.492535016613786
"77",TRUE,0,250,0.96,0.196352277469526,0.968,0.176353059532364,0.12,0.325613415549087,1,0,1.68333333333333,1.56308531575329,0.56198347107438,0.497171451320185
"78",FALSE,1,227,0.712795562907463,0.320854767934069,0.961538461538462,0.133520282715157,0.115792546462976,0.318507996415275,0.987214167558626,0.105809020789125,1.80836004273504,1.32436083529292,0.62515409270217,0.48014134435454
"79",FALSE,0,317.5,0.906228906228906,0.255734231174747,0.985169491525424,0.0849151748681186,0.162519912519913,0.3658008814662,0.971163971163971,0.164888499860314,1.64691472457627,1.34821702868779,0.553451492537313,0.493991057433827
"80",TRUE,1,362,0.964088397790055,0.186327305407345,0.979942693409742,0.140397617356533,0.11878453038674,0.323982597568668,0.964088397790055,0.186327305407345,1.37822349570201,0.847705657018177,0.615094339622641,0.487493677664945
"81",TRUE,1,1114.5,0.861841692789969,0.238089448891452,0.999772623919964,0.0106624593794392,0.0451645768025078,0.201253459613761,0.930807210031348,0.18612563740368,1.49769375690249,0.722810370210161,0.62943692088382,0.424137891087317
"82",TRUE,1,1139,0.788234265734266,0.259282614867204,0.898421272568612,0.213040948709097,0.164527972027972,0.304576000566608,0.974131701631702,0.121660091317822,1.40245566166439,0.756185085752958,0.56208998210831,0.39717353388726
"83",TRUE,1,99,0.696969696969697,0.461906993344902,0.821052631578947,0.385341720919626,0.484848484848485,0.502313755995161,0.95959595959596,0.197907003474675,1.88405797101449,0.883446324546458,0.164383561643836,0.3731881648615
"84",TRUE,0,99,0.696969696969697,0.461906993344902,0.821052631578947,0.385341720919626,0.484848484848485,0.502313755995161,0.95959595959596,0.197907003474675,1.88405797101449,0.883446324546458,0.164383561643836,0.3731881648615
"85",FALSE,1,78,0.576923076923077,0.497245158098847,0.797297297297297,0.404756978659315,0.307692307692308,0.464525796683258,0.948717948717949,0.222000111000083,1.66666666666667,0.977008420918394,0.26530612244898,0.446071285599886
"86",TRUE,0,417.5,0.967682926829268,0.123014624149119,0.99348109517601,0.0567552286026032,0.123170731707317,0.312195583568129,0.820934959349593,0.373090316627291,1.74415471534116,1.32037391857471,0.478325123152709,0.502140652577632
"87",TRUE,0,54.5,0.914509803921569,0.276622713890084,0.96969696969697,0.12115292114939,0.0949019607843137,0.251211524406936,0.901176470588235,0.300077540140957,1.51338028169014,0.812516471963227,0.591935483870968,0.485062649271603
"88",FALSE,1,358,0.770904694741084,0.352088245118096,0.664486434108527,0.29116770415824,0.305460407011888,0.36471146317466,0.770904694741084,0.352088245118096,1.33502906976744,0.584880636399352,0.398797595190381,0.201097783149839
"89",FALSE,1,28,0.785714285714286,0.417855447018673,1,0,0,0,0.821428571428571,0.39002102778748,1.09090909090909,0.29424494316825,0.740740740740741,0.446576084704722
"90",FALSE,0,12,1,0,1,0,0,0,1,0,2,1.59544807043493,0.666666666666667,0.492365963917331
"91",FALSE,0,14,0.857142857142857,0.363136519601281,0.833333333333333,0.389249472080761,0.142857142857143,0.363136519601282,0.857142857142857,0.363136519601281,1.33333333333333,0.492365963917331,0.428571428571429,0.513552591013095
"92",FALSE,0,721,0.871111205085916,0.246854785782702,0.946232093037836,0.213803278835625,0.162966408705826,0.359975545246583,0.949183124004454,0.180097371976967,1.37274693583273,0.732843446429097,0.551455871139916,0.499480840799329
"93",FALSE,1,477,0.899352907089048,0.246069681464887,0.923716085743822,0.215620476224223,0.175555340931041,0.363022869071621,0.995161290322581,0.048987880057383,1.48054650741947,0.986012686029408,0.47392850945688,0.457008699279765
"94",TRUE,0,19,0.736842105263158,0.452413928358864,1,0,0,0,1,0,1,0,1,0
"95",TRUE,1,517.5,0.897460243312956,0.272052853375971,0.971780332860818,0.153766556160681,0.0855403456750005,0.272195813477805,0.976034283161037,0.152389986550634,1.3311043373341,0.940404909757539,0.672671840354767,0.466581591680007
"96",TRUE,0,685,0.866200475281468,0.259466195902031,0.982899628252788,0.0909060357112263,0.0440414507772021,0.141760187898976,0.99740932642487,0.0359107189454011,1.12010090281466,0.450178357425172,0.838883785025264,0.350484773493508
"97",TRUE,0,664.5,0.864985938127762,0.267523550918296,0.968688053723856,0.16445743191818,0.0488348734431499,0.218441405756235,0.995419847328244,0.0476532474960616,1.15405731854617,0.501865489170797,0.801948051948052,0.405859400154712
"98",TRUE,1,409.5,0.865296052631579,0.265636365926766,0.994339622641509,0.0529308315095339,0.01625,0.0887173938411316,0.996875,0.0394294017473343,1.07987421383648,0.398640617399348,0.85421686746988,0.227516100624337
"99",TRUE,0,37,0.9375,0.170782512765993,1,0,0.0344827586206897,0.127804296852692,0.96875,0.125,1.25246305418719,0.892993046310258,0.786792452830189,0.418277563284706
"100",FALSE,1,562.5,0.85983154087751,0.291205395335831,0.978400735294118,0.101698624340013,0.0809222423146474,0.184237352600028,0.987793851717902,0.077197619111949,1.27520042055461,0.625075269030782,0.705666400638468,0.430234606177325
"101",TRUE,1,19,0.736842105263158,0.452413928358864,0.947368421052632,0.229415733870562,0.0526315789473684,0.229415733870562,1,0,1.14285714285714,0.363136519601281,0.785714285714286,0.42581531362632
"102",TRUE,1,63,0.777777777777778,0.419079038062475,0.968253968253968,0.176731431771302,0.380952380952381,0.489521538244774,1,0,2.73469387755102,1.6804700508598,0.285714285714286,0.456435464587638
"103",TRUE,1,19,0.736842105263158,0.452413928358864,1,0,0,0,1,0,1.14285714285714,0.363136519601281,0.857142857142857,0.363136519601281
"104",TRUE,0,19,0.736842105263158,0.452413928358864,0.611111111111111,0.50163132570455,0.421052631578947,0.507257273501788,0.947368421052632,0.229415733870562,1.35714285714286,0.841897386141095,0.333333333333333,0.487950036474267
"105",TRUE,0,18,1,0,0.888888888888889,0.323380833381777,0.333333333333333,0.485071250072666,1,0,2.05555555555556,2.18207193018396,0.588235294117647,0.507299656195892
"106",FALSE,1,169,0.29585798816568,0.457783873624542,1,0,0.0236686390532544,0.152466339840787,1,0,1.88,1.68595639907793,0.56,0.501426536422407
"107",TRUE,1,502,0.647330191687631,0.24619515031742,0.984412470023981,0.0869474466316545,0.0633313255146512,0.228299783899098,0.99940119760479,0.0173032135051496,1.5605035971223,1.16918339587878,0.564628378378378,0.498512782731209
"108",FALSE,0,1720,0.993604651162791,0.079737976813804,0.992393212404915,0.0869099771172438,0.0854651162790698,0.279653891367415,0.993604651162791,0.079737976813804,1.26448215330603,0.655750132120579,0.719745222929936,0.449302530286867
"109",FALSE,0,1469,0.997277059223962,0.0521284584768393,0.979522184300341,0.141676306797551,0.142273655547992,0.349449553521997,0.996596324029952,0.0582614937038468,1.37610921501706,0.843556346943288,0.624760076775432,0.484417304499293
"110",TRUE,1,140.5,0.866512655685014,0.257097067340193,0.969348659003831,0.120172780612408,0.150361591000402,0.331073807222575,0.998091603053435,0.0308901031607608,1.36713191023536,0.733574129447211,0.634038800705467,0.371135640497242
"111",TRUE,0,19,0.736842105263158,0.452413928358864,1,0,0.0526315789473684,0.229415733870562,1,0,1.28571428571429,0.468807230938495,0.714285714285714,0.468807230938495
"112",FALSE,1,19,0.736842105263158,0.452413928358864,1,0,0.0526315789473684,0.229415733870562,1,0,1.35714285714286,0.841897386141095,0.785714285714286,0.42581531362632
"113",FALSE,1,526,0.867937025526061,0.241763748961608,0.991763565891473,0.063673438726829,0.0684261476537423,0.253634397276057,0.999515972894482,0.0155567847821764,1.47729789590255,1.11027278604479,0.747877634660422,0.439895512785991
"114",TRUE,0,243,0.395061728395062,0.489872955676046,1,0,0.0288065843621399,0.167607790769746,1,0,1.35416666666667,0.870319562201653,0.78125,0.41556872887773
"115",FALSE,0,347,0.986754966887417,0.0804270137662364,0.992862211109609,0.0842506518654986,0.043586971212326,0.204362352592148,1,0,1.21896258503401,0.648919892741178,0.790928954363202,0.402759433235597
"116",FALSE,0,238,0.880952380952381,0.214237898662161,0.96641156462585,0.162640631491302,0.133503401360544,0.309496977463343,0.988095238095238,0.0766854974504289,1.47592474489796,0.990321763064685,0.720068027210884,0.430407564577917
"117",TRUE,0,214,0.935928196925264,0.244545717296798,0.974576271186441,0.110154674836294,0.033702123878077,0.163621548562123,0.973118279569892,0.113079531874323,1.11850649350649,0.427473152155438,0.803075396825397,0.398150167894782
"118",TRUE,0,229.5,0.805943367324609,0.328329325390226,0.967271727172717,0.164517315791116,0.113899951857849,0.318413381934389,0.975578799947481,0.150537417515923,1.38986026262201,1.20852917950706,0.673543689320388,0.463482036282556
"119",TRUE,1,595.5,0.88704387345384,0.269924336185517,0.991199688431522,0.0906041036773347,0.180078981041608,0.353660191459876,0.989807474518686,0.0706967853178085,1.60082345377881,1.12800577648302,0.607471611906202,0.475429102403927
"120",FALSE,0,215.5,0.663423153692615,0.390363591788555,1,0,0.0589616222101252,0.229888538273444,0.955089820359281,0.143392074622084,1.45047846889952,1.01171288040388,0.649681020733652,0.458400006981811
"121",FALSE,0,313,0.805111821086262,0.396748891578525,1,0,0.060702875399361,0.239166858979277,1,0,1.26984126984127,0.887385689065663,0.682539682539683,0.466414545548807
"122",FALSE,0,227.5,0.878226887938983,0.291312904355723,0.994827586206896,0.0506784892333034,0.099771603386137,0.298413785055636,0.976940323526947,0.130690714575653,1.28377413419022,0.703458168931227,0.60653558571033,0.474148941476477
"123",FALSE,0,177.5,0.746628869138829,0.386939192360524,0.950219743069642,0.216852889988778,0.159898866074165,0.365104763362164,0.948551946061906,0.207719354881014,1.70942028985507,1.30783742851712,0.52110712863401,0.501613945712868
"124",FALSE,0,271.5,0.867413906019757,0.331768869368357,0.964690599905527,0.169825580753084,0.103128581564154,0.302012440527987,0.958167330677291,0.138719241233674,1.35600327451337,0.933544811818771,0.510511906606746,0.500909863805567
"125",FALSE,1,512.168161530287,0.816587144950247,0.298777220927807,0.962707618297629,0.119453458827634,0.106091339757973,0.249633745518475,0.968838433349242,0.10703212227232,1.45419784591235,1.03747666300241,0.650686032741594,0.426896002008567
"126",TRUE,0,52,0.90027045300879,0.271844072912352,0.947058823529412,0.154756517898061,0.203177822853279,0.408075283086637,0.959093982420554,0.196635573432175,1.65840336134454,1.24982641878641,0.517741935483871,0.503480165085917
"127",TRUE,0,179,0.743016759776536,0.438195809123344,0.982954545454545,0.129810051038621,0.0502793296089385,0.219133713649851,0.977653631284916,0.148221943460665,1.15789473684211,0.519937427225301,0.794117647058823,0.405839724956714
"128",FALSE,1,179,0.743016759776536,0.438195809123344,0.982954545454545,0.129810051038621,0.0502793296089385,0.219133713649851,0.977653631284916,0.148221943460665,1.15789473684211,0.519937427225301,0.794117647058823,0.405839724956714
"129",FALSE,0,154.5,0.877249885792599,0.311087480558551,0.910576923076923,0.247485353809862,0.180150753768844,0.349499921728506,0.960164458656921,0.192515764190284,1.32775919732441,1.06688255675717,0.435657949356579,0.491735172824543
"130",FALSE,1,40,0.75,0.438529009653515,1,0,0.1,0.3038218101251,1,0,1.6,1.1017227888395,0.666666666666667,0.479463301485384
"131",TRUE,0,195,0.763082231167338,0.331132582926258,0.926921834625323,0.261165264237944,0.26178838412881,0.437533621444435,0.940554916618746,0.230757147103885,2.12032585470085,1.81659005601325,0.336042692939245,0.473842150972194
"132",TRUE,0,682.5,0.893301191653992,0.225734662548241,0.753119429590018,0.250092011607309,0.340863616898746,0.402808242074191,0.992886253894656,0.0766345083346119,1.40168402289145,1.12820853750937,0.336989961139896,0.394866470358921
"133",FALSE,0,80.5,0.792355371900826,0.40575743854026,0.930445544554455,0.253521635641904,0.240495867768595,0.428224084095032,0.917355371900826,0.186492933713503,1.74884488448845,1.50761549127075,0.505208333333333,0.478457710440722
